master_utterance_id,dialogue_id,speaker,utterance,utterance_intent,grounding_modality
15_1_U53,15_1,U1,"Okay, so what do you want to choose?",N,na
15_1_U54,15_1,U2,What if it's a rocky ?,N,na
15_1_U55,15_1,U2,"Yeah, we should then focus on the rocky area.",N,na
15_1_U56,15_1,U1,We should focus on the southeast,N,na
15_1_U57,15_1,U1,The southwest,N,na
15_1_U58,15_1,U2,"Not if, wait a minute.",N,na
15_1_U59,15_1,U2,South-east?,CR,A
15_1_U60,15_1,U1,"Yeah, and south-west.",N,na
15_1_U61,15_1,U2,South-east and southwest.,N,na
15_1_U62,15_1,U1,And maybe the Pacific?,N,na
15_1_U63,15_1,U2,I think this area has many covid infection,N,na
15_1_U64,15_1,U2,"Yeah, and this too.",N,na
15_1_U65,15_1,U1,So the Pacific and  the northeast then?,N,na
15_1_U66,15_1,U2,The Pacific and the north-east.,N,na
15_1_U67,15_1,U1,And what about the Midwest?,N,na
15_1_U68,15_1,U1,The Midwest has all City in it.,N,na
15_1_U69,15_1,U2,Okay.,N,na
15_1_U70,15_1,U1,"Yeah, everything but the...",N,na
15_1_U71,15_1,U1,Wait What is the non-contiguous?,CR,V
15_1_U72,15_1,U1,"This also has COVID too, once.",N,na
15_1_U73,15_1,U1,So everything but the rockies?,CR,V
15_1_U74,15_1,U2,"No, I think we should let the rockies and the Midwest alone.",N,na
15_1_U75,15_1,U2,Two of us alone because...,N,na
15_1_U76,15_1,U1,"Okay, okay, yeah.",N,na
15_1_U77,15_1,U2,"Yeah, don't have much COVID, I think, also.",N,na
15_1_U78,15_1,U2,Okay.,N,na
15_1_U79,15_1,U2,"So we prioritized on suburban, urban, and small cities in the southeast, south-west and Pacific and northeast.",N,na
15_1_U80,15_1,U1,You might need to speak a bit loud.,N,na
15_1_U81,15_1,U2,"Oh yeah, so we prioritized on suburban, urban, small cities in the southeast, southwest, Pacific and northeast area of America.",N,na
15_1_U82,15_1,U1,"Yeah, okay.",N,na
15_1_U83,15_1,U2,Poverty rate in America.,VR,na
15_1_U84,15_1,U2,Poverty rate.,VR,na
15_1_U85,15_1,U1,"Wait, hang on.",N,na
15_1_U86,15_1,U1,"Okay, so for the COVID risk, we want to create visualizations based on the region, southeast, southwest, Pacific and northeast.",Vis,na
15_1_U87,15_1,S,Map of covid vulnerability rank,NS,na
15_1_U88,15_1,S,Map of regions filtered by Pacific,NS,na
15_1_U89,15_1,U2,A little bit.,N,na
15_1_U90,15_1,U2,A little bit confusing now.,N,na
15_1_U91,15_1,U2,Where is the poverty map?,CR,V
15_1_U92,15_1,U1,"Yeah, we need a poverty, I guess, map.",Vis,na
15_1_U93,15_1,U1,Poverty map?,VR,na
15_1_U94,15_1,S,Map of Poverty,NS,na
15_1_U95,15_1,U1,Yeah.,N,na
15_1_U96,15_1,U2,"Oh, this is quite different",N,na
15_1_U97,15_1,U1,"Yeah, okay.",N,na
15_1_U98,15_1,U2,"Poverty map, okay.",N,na
15_1_U99,15_1,U2,It is looking the same as the COVID map.,N,na
15_1_U100,15_1,U1,"Yeah, well, hang on.",N,na
15_1_U101,15_1,U1,There's the non-contiguous part.,N,na
15_1_U102,15_1,U2,yeah,N,na
15_1_U103,15_1,U1,That is also pretty high poverty rate.,N,na
15_1_U104,15_1,S,Map of regions,NS,na
15_1_U105,15_1,U2,"Our region here, right?",CR,V
15_1_U106,15_1,U2,One chart.,N,na
15_1_U107,15_1,U2,"Oh, aren't you there?",CR,K
15_1_U108,15_1,U2,Let me see.,N,na
15_1_U109,15_1,U2,"Yeah, it is looking the same as the COVID vulnerability rate.",N,na
15_1_U110,15_1,U2,The trauma by looking the same.,N,na
15_1_U111,15_1,U2,The only difference is this area.,N,na
15_1_U112,15_1,U2,It is looking like a mid west this much.,N,na
15_1_U113,15_1,U2,Like...,N,na
15_1_U114,15_1,U2,Very low poverty rate.,N,na
15_1_U115,15_1,U1,"So urban, urban, small city.",N,na
15_1_U116,15_1,U1,"Yeah, okay.",N,na
15_1_U117,15_1,U2,"No continue, right?",N,na
15_1_U118,15_1,U2,I think I will have the same as the COVID risk.,N,na
15_1_U119,15_1,U1,Yeah.,N,na
15_1_U120,15_1,U2,"So there is a link between COVID risk and poverty, I think so.",N,na
15_1_U121,15_1,U1,Okay.,N,na
15_1_U122,15_1,U2,Diabetes rate in USA?,VR,na
15_1_U123,15_1,U1,"Yeah, we need a diabetes.",Vis,na
15_1_U124,15_1,S,Map of diabetes rate,NS,na
15_1_U125,15_1,U1,"Well, it's kind of to say, except for in the Pacific, there's not that much diabetes rate.",N,na
15_1_U126,15_1,U1,Diabetes is happening more in cities.,N,na
15_1_U127,15_1,U2,"Yeah, it's only more in big cities.",N,na
15_1_U128,15_1,U2,"Like this big city, right?",CR,V
15_1_U129,15_1,U1,"Right here, you can see a lot of things.",N,na
15_1_U130,15_1,U1,Hang on.,N,na
15_1_U131,15_1,U1,"Suburban, urban, urban.",N,na
15_1_U132,15_1,U1,"Alright, what's the sea?",CR,V
15_1_U133,15_1,U1,"Sea is, I think, more in southeast and northeast.",N,na
15_1_U134,15_1,U2,Southeast and northeast?,CR,A
15_1_U135,15_1,U1,"Look, southeast and northeast has like pretty high diabetes rate.",N,na
15_1_U136,15_1,U2,"I think not if it's okay, I guess.",N,na
15_1_U137,15_1,U2,Like it is okay.,N,na
15_1_U138,15_1,U2,"But yeah, I think southeast is definitely.",N,na
15_1_U139,15_1,U1,"Yeah, maybe just southeast.",N,na
15_1_U140,15_1,U1,And what about the counties?,N,na
15_1_U141,15_1,U1,Suburban and urban.,N,na
15_1_U142,15_1,U2,I think like this area is like...,N,na
15_1_U143,15_1,U1,"No, I mean suburban, urban.",N,na
15_1_U144,15_1,U1,And what about rural?,N,na
15_1_U145,15_1,U2,"Yes, let me see rural.",N,na
15_1_U146,15_1,U2,Let me compare more of three of this much.,N,na
15_1_U147,15_1,U1,You know what?,N,na
15_1_U148,15_1,U1,"I think some urban, urban and small cities.",N,na
15_1_U149,15_1,U2,Let me see clearly again.,N,na
15_1_U150,15_1,U2,"Urban, suburban or southeast, okay.",N,na
15_1_U151,15_1,U2,We need a amount of cardiovascular disease in the U.S.A.,Vis,na
15_1_U152,15_1,U2,We need a amount of cardiovascular disease in the U.S.A.,Vis,na
15_1_U153,15_1,U1,Cardiovascular disease.,VR,na
15_1_U154,15_1,U2,Hello.,N,na
15_1_U155,15_1,U1,Calm down.,N,na
15_1_U156,15_1,S,Map of cardiovascular disease,NS,na
15_1_U157,15_1,U1,"Oh, yeah.",N,na
15_1_U158,15_1,U1,That's...,N,na
15_1_U159,15_1,U2,Every...,N,na
15_1_U160,15_1,U1,"Hey, you see a strong correlation between diabetes and cardiovascular disease?",N,na
15_1_U161,15_1,U2,"Yep, very much.",N,na
15_1_U162,15_1,S,Heatmap chart of cardiovascular disease vs diabetes rate colored by num counties,NS,na
15_1_U163,15_1,U1,"Yeah, so that's...",N,na
15_1_U164,15_1,U2,Oh.,N,na
15_1_U165,15_1,U1,There we go.,N,na
15_1_U166,15_1,U2,We have this.,N,na
15_1_U167,15_1,U1,"Yeah, so very high cardiovascular is, I guess...",N,na
15_1_U168,15_1,U2,Very high...,N,na
15_1_U169,15_1,U1,Why?,N,na
15_1_U170,15_1,U1,"Yeah, there's a bunch of counties.",N,na
15_1_U171,15_1,U2,"Very low, very low.",N,na
15_1_U172,15_1,U2,Why?,N,na
15_1_U173,15_1,U2,Interesting.,N,na
15_1_U174,15_1,U2,I don't know what this chart do.,N,na
15_1_U175,15_1,U2,Let me read it again.,N,na
15_1_U176,15_1,U1,It's a heat map chart.,N,na
15_1_U177,15_1,U2,What if a number count is me?,CR,V
15_1_U178,15_1,U1,It's number of counties.,N,na
15_1_U179,15_1,U2,What if counties?,N,na
15_1_U180,15_1,U1,Counties is defined in the attribute description.,N,na
15_1_U181,15_1,U2,What?,CR,A
15_1_U182,15_1,U2,"Quick, show me that.",N,na
15_1_U183,15_1,U1,It's in France.,N,na
15_1_U184,15_1,U1,"No, no, no, no, no.",N,na
15_1_U185,15_1,U1,Attribute description.,N,na
15_1_U186,15_1,U2,What?,CR,A
15_1_U187,15_1,U1,County types.,N,na
15_1_U188,15_1,U2,County what?,CR,A
15_1_U189,15_1,U1,It's next to the region.,N,na
15_1_U190,15_1,U1,It's after the region part.,N,na
15_1_U191,15_1,U2,I don't have it.,N,na
15_1_U192,15_1,S,Map of regions,NS,na
15_1_U193,15_1,U1,oh,N,na
15_1_U194,15_1,U1,"Well, I can say that D is the same as C, right?",N,na
15_1_U195,15_1,U2,Yep.,N,na
15_1_U196,15_1,U1,Sure.,N,na
15_1_U197,15_1,U2,D is the same with C.,N,na
15_1_U198,15_1,U2,Yeah.,N,na
15_1_U199,15_1,U1,We need a model elderly population in the USA,Vis,na
15_1_U200,15_1,U1,We need the elderly to show up.,Vis,na
15_1_U201,15_1,U1,Please.,N,na
15_1_U202,15_1,U1,Okay.,N,na
15_1_U203,15_1,U2,We need a model elderly population in the USA,Vis,na
15_1_U204,15_1,U1,All right.,N,na
15_1_U205,15_1,U2,We need a model uninsured in the USA,Vis,na
15_1_U206,15_1,U1,Uninsured people.,VR,na
15_1_U207,15_1,U2,We need a map of access to doctor in the USA,Vis,na
15_1_U208,15_1,U2,The accessibility of doctor.,VR,na
15_1_U209,15_1,U1,"Okay, go, go, go up.",N,na
15_1_U210,15_1,U1,Let's just search that.,N,na
15_1_U211,15_1,U2,"No, we cannot.",N,na
15_1_U212,15_1,U1,Wait.,N,na
15_1_U213,15_1,U1,Hello.,N,na
15_1_U214,15_1,U2,Can we get a model elderly population?,VR,na
15_1_U215,15_1,U1,Elderly population.,VR,na
15_1_U216,15_1,U2,Can we get a model elderly population in the USA,VR,na
15_1_U217,15_1,U1,We need an elderly population graph.,Vis,na
15_1_U218,15_1,U1,An uninsured graph and an access to doctor's graph.,Vis,na
15_1_U219,15_1,U1,An uninsured graph.,VR,na
15_1_U220,15_1,U1,Can you produce that for me?,VR,na
15_1_U221,15_1,U2,Can we get the percentage of number that is 65 or older?,VR,na
15_1_U222,15_1,U2,We need to close the map.,N,na
15_1_U223,15_1,U1,I think maybe.,N,na
15_1_U224,15_1,U1,Can we get the number of older people?,VR,na
15_1_U225,15_1,U2,Can we get the number of old people?,VR,na
15_1_U226,15_1,U1,"Old people, people 65 or older, elderly.",VR,na
15_1_U227,15_1,U2,Hello.,N,na
15_1_U228,15_1,U1,"Wait, wait.",N,na
15_1_U229,15_1,U1,Access to doctors.,VR,na
15_1_U230,15_1,U1,Hospitalize.,N,na
15_1_U231,15_1,S,Map of access to doctors,NS,na
15_1_U232,15_1,U1,There we go.,N,na
15_1_U233,15_1,U2,"Oh, finally.",N,na
15_1_U234,15_1,U1,"All right, let's do G.",N,na
15_1_U235,15_1,U2,What is G?,CR,A
15_1_U236,15_1,U2,"Oh my god, it looks like a Zebra.",N,na
15_1_U237,15_1,U1,It looks crazy.,N,na
15_1_U238,15_1,U1,It's like all areas.,N,na
15_1_U239,15_1,U1,Except for the Pacific and the Rockies.,N,na
15_1_U240,15_1,U2,Let me see.,N,na
15_1_U241,15_1,U2,It is related to a country more than the map of which.,N,na
15_1_U242,15_1,U2,Let me see.,N,na
15_1_U243,15_1,U2,You can see.,N,na
15_1_U244,15_1,U2,Let's compare.,N,na
15_1_U245,15_1,U2,Not available.,N,na
15_1_U246,15_1,U2,Really low access.,N,na
15_1_U247,15_1,U2,Very high access.,N,na
15_1_U248,15_1,U2,"Yeah, I think this area is flat.",N,na
15_1_U249,15_1,U1,"Yeah, so it's only the Rockies and the Pacific.",N,na
15_1_U250,15_1,U1,All right.,N,na
15_1_U251,15_1,U2,Let me see.,N,na
15_1_U252,15_1,U2,This area has really high access to doctors.,N,na
15_1_U253,15_1,U1,"Yeah, that's what I'm saying.",N,na
15_1_U254,15_1,U1,The Rockies and the Pacific.,N,na
15_1_U255,15_1,U2,Here's a Pacific?,CR,V
15_1_U256,15_1,U1,"Yeah, Pacific and Rockies.",N,na
15_1_U257,15_1,U1,"Most of the time, most of the counties there are rural.",N,na
15_1_U258,15_1,U1,And I guess small city.,N,na
15_1_U259,15_1,U2,"No, I think, oh yeah.",N,na
15_1_U260,15_1,U2,Let's compare.,N,na
15_1_U261,15_1,U2,This is like suburban.,N,na
15_1_U262,15_1,U2,This is like suburban.,N,na
15_1_U263,15_1,U2,"Suburban, yeah.",N,na
15_1_U264,15_1,U2,Suburban don't have that much.,N,na
15_1_U265,15_1,U2,But in here we have like high access line.,N,na
15_1_U266,15_1,U2,It is so random.,N,na
15_1_U267,15_1,U2,Small city.,N,na
15_1_U268,15_1,U2,Small city.,N,na
15_1_U269,15_1,U2,The rural area.,N,na
15_1_U270,15_1,U2,This is like.,N,na
15_1_U271,15_1,U2,"Yeah, look at this model.",N,na
15_1_U272,15_1,U2,This is urban.,N,na
15_1_U273,15_1,U2,"Oh yeah, urban.",N,na
15_1_U274,15_1,U2,This area is urban.,N,na
15_1_U275,15_1,U2,But it has full means of that.,N,na
15_1_U276,15_1,U1,Full means of that?,CR,A
15_1_U277,15_1,U2,"Okay, let's um.",N,na
15_1_U278,15_1,U2,Oh.,N,na
15_1_U279,15_1,U2,Yeah.,N,na
15_1_U280,15_1,U2,Okay.,N,na
15_1_U281,15_1,U2,I want to get a clear view of this.,N,na
15_1_U282,15_1,U1,Let's get all the other maps.,N,na
15_1_U283,15_1,U1,Can we get an uninsured graph chart?,VR,na
15_1_U284,15_1,U1,People with no insurance.,VR,na
15_1_U285,15_1,U1,Not covered by insurance.,VR,na
15_1_U286,15_1,U1,No insurance.,VR,na
15_1_U287,15_1,U1,"And elderly percentage graph, please.",VR,na
15_1_U288,15_1,U1,All right.,N,na
15_1_U289,15_1,U1,What do you think for EE?,N,na
15_1_U290,15_1,U1,"I think we can do rural, small city.",Vis,na
15_1_U291,15_1,U2,"Rural, small city in the Pacific, North West and South West.",VR,na
15_1_U292,15_1,U1,North West?,CR,A
15_1_U293,15_1,U2,"Yeah, Northwest.",N,na
15_1_U294,15_1,U2,"Yeah, Northwest.",N,na
15_1_U295,15_1,U2,"No, it's rookie, rookie, rookie.",N,na
15_1_U296,15_1,U2,"Sorry, I got it wrong.",N,na
15_1_U297,15_1,U2,Pacific and Rockies.,N,na
15_1_U298,15_1,U1,"Pacific, Rocky and South West.",N,na
15_1_U299,15_1,U2,South West.,N,na
15_1_U300,15_1,U1,"Well, the lower part of Southwest is pretty high in terms of access to doctors.",N,na
15_1_U301,15_1,U2,Can we get a mark of elderly population?,VR,na
15_1_U302,15_1,U1,"Yes, the elderly population would be nice.",Vis,na
15_1_U303,15_1,U2,elderly population.,VR,na
15_1_U304,15_1,U2,Can we get a map of elderly population?,VR,na
15_1_U305,15_1,U1,All of this?,N,na
15_1_U306,15_1,U1,"Social vulnerability, right?",VR,na
15_1_U307,15_1,U2,"Uninsured, uninsured, insurance.",VR,na
15_1_U308,15_1,U2,Map?,VR,na
15_1_U309,15_1,U1,"State map, maybe.",VR,na
15_1_U310,15_1,U2,COVID risk,VR,na
15_1_U311,15_1,U2,Map of risk,VR,na
15_1_U312,15_1,U2,Map of risk,VR,na
15_1_U313,15_1,U1,"Yeah, I don't think.",N,na
15_1_U314,15_1,U1,God damn.,N,na
15_1_U315,15_1,U1,All right.,N,na
15_1_U316,15_1,U1,"Yeah, it seems like we are missing on the elderly population here.",Vis,na
15_1_U317,15_1,U1,An uninsured or no insurance at all graph.,Vis,na
15_1_U318,15_1,U2,"Yeah, so I get a conclusion that we should like prioritize the resource play of like suburban",N,na
15_1_U319,15_1,U2,and like small city of the...,N,na
15_1_U320,15_1,U2,I think we should prioritize our resource more on like the east of the USA more.,N,na
15_1_U321,15_1,U1,Yeah.,N,na
15_1_U322,15_1,U1,"Well, there's also another task here, right?",CR,K
15_1_U323,15_1,U1,Are there any interesting patterns within different sets of counties on the second page?,N,na
15_1_U324,15_1,U1,Oh.,N,na
15_1_U325,15_1,U2,"Well, let me see.",N,na
15_1_U326,15_1,U1,Yeah.,N,na
15_1_U327,15_1,U2,"Prioritized for movement, small city and rural area.",N,na
15_1_U328,15_1,U1,"So small city, suburbs.",N,na
15_1_U329,15_1,U2,All right.,N,na
15_1_U330,15_1,U2,"Look, the north, I forgot, the north is has really low access to doctor too.",N,na
15_1_U331,15_1,U2,Look again.,N,na
15_1_U332,15_1,U1,"Yeah, rural area.",N,na
15_1_U333,15_1,U2,Northeast and the south east and the midwest.,N,na
15_1_U334,15_1,U2,I think just a supplement of small city and rural area of north is and south is of America.,N,na
15_1_U335,15_1,U1,"Well, it asks us like what parameter combination helped us to understand better like COVID outbreaks",N,na
15_1_U336,15_1,U1,and better prioritize resources.,N,na
15_2_U1,15_2,U1,"Okay, what do you think we can do?",N,na
15_2_U2,15_2,U1,Interesting patterns with different sets of counties.,N,na
15_2_U3,15_2,U2,What is a county?,CR,A
15_2_U4,15_2,U1,"Counties are like urban, suburban, rural.",N,na
15_2_U5,15_2,U2,"Oh, what's that?",CR,A
15_2_U6,15_2,U1,"Oh, a county.",N,na
15_2_U7,15_2,U2,"Oh, a county.",N,na
15_2_U8,15_2,S,Map of county type,NS,na
15_2_U9,15_2,U2,A county with the EF at full.,N,na
15_2_U10,15_2,U1,"Oh, no, no, no.",N,na
15_2_U11,15_2,U1,"Alright, let's listen.",N,na
15_2_U12,15_2,U1,We can do crime rates in Chicago. What do you think?,N,na
15_2_U13,15_2,U2,Could you find that again?,CR,A
15_2_U14,15_2,U1,"Rate of crimes, crime rates in Chicago area.",N,na
15_2_U15,15_2,U2,Crime rate in the Chicago area?,CR,A
15_2_U16,15_2,U1,"No, we need to speak.",N,na
15_2_U17,15_2,S,Map of poverty rate,NS,na
15_2_U18,15_2,U1,"We can do, let me think, elderly population plus access to doctors.",Vis,na
15_2_U19,15_2,S,heatmap chart of access to doctors vs elderly percentage,NS,na
15_2_U20,15_2,U1,"Oh, that's pretty high.",N,na
15_2_U21,15_2,U1,What do you think?,N,na
15_2_U22,15_2,U2,The high elderly percentage and the moderate elderly percentage.,N,na
15_2_U23,15_2,U2,Very high percentage.,N,na
15_2_U24,15_2,S,Map of elderly percentage,NS,na
15_2_U25,15_2,U2,"Oh, finally.",N,na
15_2_U26,15_2,U2,"Okay, we just do double chart like this.",N,na
15_2_U27,15_2,U1,"Yeah, okay.",N,na
15_2_U28,15_2,U1,"Also, since we're talking about elderly, we also need the percentage of the uninsured.",Vis,na
